user_id,date,daily_income,daily_expense,daily_cashflow,n_transaksi,tahun,bulan,hari,hari_dalam_minggu,is_weekend,is_libur_nasional,is_lebaran,is_akhir_tahun,avg_transaction,kota_raw,profesi_raw,kota_clean,profesi_clean
USR0008,2022-06-15,0.0,154073.33,-154073.33,5.0,2022,6,15,3,0,0,0,0,30814.665999999997,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-16,0.0,112916.63,-112916.63,5.0,2022,6,16,4,0,0,0,0,22583.326,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-17,0.0,112587.51,-112587.51,2.0,2022,6,17,5,0,0,0,0,56293.755,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-18,265330.62,127860.06,137470.56,4.0,2022,6,18,6,1,0,0,0,31965.015,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-19,0.0,165234.79,-165234.79,4.0,2022,6,19,7,1,0,0,0,41308.6975,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-20,0.0,115674.93,-115674.93,2.0,2022,6,20,1,0,0,0,0,57837.465,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-21,0.0,115393.39,-115393.39,4.0,2022,6,21,2,0,0,0,0,28848.3475,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-22,0.0,105680.15,-105680.15,1.0,2022,6,22,3,0,0,0,0,105680.15,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-23,0.0,114005.75,-114005.75,3.0,2022,6,23,4,0,0,0,0,38001.916666666664,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-24,0.0,118083.17,-118083.17,3.0,2022,6,24,5,0,0,0,0,39361.056666666664,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-25,7874193.002500005,139039.52,7735153.4825000055,5.0,2022,6,25,6,1,0,0,0,27807.904,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-26,0.0,686464.36,-686464.36,5.0,2022,6,26,7,1,0,0,0,137292.872,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-27,0.0,435982.79,-435982.79,3.0,2022,6,27,1,0,0,0,0,145327.59666666665,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-28,0.0,350317.13,-350317.13,4.0,2022,6,28,2,0,0,0,0,87579.2825,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-29,0.0,640874.2,-640874.2,3.0,2022,6,29,3,0,0,0,0,213624.7333333333,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-06-30,0.0,373992.29,-373992.29,3.0,2022,6,30,4,0,0,0,0,124664.09666666666,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-01,0.0,514201.97,-514201.97,3.0,2022,7,1,5,0,0,0,0,171400.65666666665,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-02,0.0,441081.6,-441081.6,1.0,2022,7,2,6,1,0,0,0,441081.6,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-03,0.0,418641.31,-418641.31,2.0,2022,7,3,7,1,0,0,0,209320.655,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-04,0.0,313930.94,-313930.94,1.0,2022,7,4,1,0,0,0,0,313930.94,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-05,0.0,425138.46,-425138.46,4.0,2022,7,5,2,0,0,0,0,106284.615,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-06,0.0,93098.07,-93098.07,2.0,2022,7,6,3,0,0,0,0,46549.035,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-07,0.0,155201.2,-155201.2,2.0,2022,7,7,4,0,0,0,0,77600.6,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-08,0.0,124055.47,-124055.47,2.0,2022,7,8,5,0,0,0,0,62027.735,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-09,0.0,200271.54,-200271.54,4.0,2022,7,9,6,1,1,0,0,50067.885,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-10,185980.89,159042.67,26938.22,1.0,2022,7,10,7,1,0,0,0,159042.67,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-11,0.0,110487.67,-110487.67,4.0,2022,7,11,1,0,0,0,0,27621.9175,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-12,0.0,129936.66,-129936.66,4.0,2022,7,12,2,0,0,0,0,32484.165,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-13,0.0,125984.9,-125984.9,2.0,2022,7,13,3,0,0,0,0,62992.45,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-14,0.0,106827.22,-106827.22,4.0,2022,7,14,4,0,0,0,0,26706.805,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-15,0.0,129103.86,-129103.86,2.0,2022,7,15,5,0,0,0,0,64551.93,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-16,730634.28,161032.96,569601.3200000001,5.0,2022,7,16,6,1,0,0,0,32206.591999999997,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-17,0.0,92923.95,-92923.95,5.0,2022,7,17,7,1,0,0,0,18584.79,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-18,0.0,137350.29,-137350.29,3.0,2022,7,18,1,0,0,0,0,45783.43,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-19,165495.66,114727.64,50768.020000000004,1.0,2022,7,19,2,0,0,0,0,114727.64,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-20,0.0,89269.5,-89269.5,3.0,2022,7,20,3,0,0,0,0,29756.5,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-21,0.0,81383.89,-81383.89,4.0,2022,7,21,4,0,0,0,0,20345.9725,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-22,0.0,107645.72,-107645.72,2.0,2022,7,22,5,0,0,0,0,53822.86,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-23,0.0,150094.24,-150094.24,5.0,2022,7,23,6,1,0,0,0,30018.847999999998,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-24,0.0,125796.52,-125796.52,5.0,2022,7,24,7,1,0,0,0,25159.304,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-25,7874193.002500005,121493.88,7752699.122500005,3.0,2022,7,25,1,0,0,0,0,40497.96,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-26,0.0,439619.01,-439619.01,3.0,2022,7,26,2,0,0,0,0,146539.67,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-27,0.0,428671.22,-428671.22,4.0,2022,7,27,3,0,0,0,0,107167.805,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-28,0.0,0.0,0.0,0.0,2022,7,28,4,0,0,0,0,0.0,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-29,0.0,516770.33,-516770.33,3.0,2022,7,29,5,0,0,0,0,172256.77666666667,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-30,0.0,486477.92,-486477.92,2.0,2022,7,30,6,1,0,0,0,243238.96,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-07-31,0.0,353155.57,-353155.57,3.0,2022,7,31,7,1,0,0,0,117718.52333333333,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-01,0.0,641623.29,-641623.29,2.0,2022,8,1,1,0,0,0,0,320811.645,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-02,0.0,399467.26,-399467.26,3.0,2022,8,2,2,0,0,0,0,133155.75333333333,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-03,0.0,564610.59,-564610.59,1.0,2022,8,3,3,0,0,0,0,564610.59,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-04,0.0,399807.53,-399807.53,3.0,2022,8,4,4,0,0,0,0,133269.17666666667,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-05,0.0,650731.09,-650731.09,1.0,2022,8,5,5,0,0,0,0,650731.09,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-06,0.0,163276.67,-163276.67,3.0,2022,8,6,6,1,0,0,0,54425.55666666667,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-07,0.0,150451.39,-150451.39,4.0,2022,8,7,7,1,0,0,0,37612.8475,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-08,0.0,133797.09,-133797.09,5.0,2022,8,8,1,0,0,0,0,26759.417999999998,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-09,0.0,141950.77,-141950.77,5.0,2022,8,9,2,0,0,0,0,28390.154,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-10,0.0,0.0,0.0,0.0,2022,8,10,3,0,0,0,0,0.0,,,Bali,Karyawan Swasta
USR0008,2022-08-11,0.0,140892.71,-140892.71,3.0,2022,8,11,4,0,0,0,0,46964.236666666664,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-12,0.0,96669.77,-96669.77,5.0,2022,8,12,5,0,0,0,0,19333.954,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-13,0.0,125283.82,-125283.82,5.0,2022,8,13,6,1,0,0,0,25056.764000000003,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-14,138142.47,139026.91,-884.4400000000023,3.0,2022,8,14,7,1,0,0,0,46342.30333333334,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-15,0.0,145706.04,-145706.04,3.0,2022,8,15,1,0,0,0,0,48568.68,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-16,0.0,123098.13,-123098.13,4.0,2022,8,16,2,0,0,0,0,30774.5325,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-17,0.0,138679.29,-138679.29,4.0,2022,8,17,3,0,1,0,0,34669.8225,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-18,0.0,121297.35,-121297.35,3.0,2022,8,18,4,0,0,0,0,40432.450000000004,Bali,kary swasta,Bali,Karyawan Swasta
USR0008,2022-08-19,0.0,131640.41,-131640.41,4.0,2022,8,19,5,0,0,0,0,32910.1025,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-20,323931.77,163835.96,160095.81000000003,5.0,2022,8,20,6,1,0,0,0,32767.192,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-21,0.0,135178.76,-135178.76,4.0,2022,8,21,7,1,0,0,0,33794.69,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-22,0.0,116434.18,-116434.18,4.0,2022,8,22,1,0,0,0,0,29108.545,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-23,0.0,106191.16,-106191.16,3.0,2022,8,23,2,0,0,0,0,35397.05333333334,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-24,0.0,105549.58,-105549.58,5.0,2022,8,24,3,0,0,0,0,21109.916,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-25,7874193.002500005,110701.85,7763491.152500005,2.0,2022,8,25,4,0,0,0,0,55350.925,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-26,0.0,633120.37,-633120.37,3.0,2022,8,26,5,0,0,0,0,211040.12333333332,Bali,kary swasta,Bali,Karyawan Swasta
USR0008,2022-08-27,0.0,394550.07,-394550.07,2.0,2022,8,27,6,1,0,0,0,197275.035,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-28,0.0,450519.78,-450519.78,3.0,2022,8,28,7,1,0,0,0,150173.26,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-29,0.0,550081.8,-550081.8,3.0,2022,8,29,1,0,0,0,0,183360.6,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-30,0.0,344903.95,-344903.95,1.0,2022,8,30,2,0,0,0,0,344903.95,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-08-31,0.0,519427.81,-519427.81,4.0,2022,8,31,3,0,0,0,0,129856.9525,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-01,0.0,768850.49,-768850.49,4.0,2022,9,1,4,0,0,0,0,192212.6225,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-02,0.0,719750.55,-719750.55,5.0,2022,9,2,5,0,0,0,0,143950.11000000002,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-03,0.0,337433.24,-337433.24,5.0,2022,9,3,6,1,0,0,0,67486.648,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-04,0.0,551756.43,-551756.43,4.0,2022,9,4,7,1,0,0,0,137939.1075,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-05,0.0,700104.24,-700104.24,2.0,2022,9,5,1,0,0,0,0,350052.12,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-06,0.0,122375.17,-122375.17,5.0,2022,9,6,2,0,0,0,0,24475.034,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-07,0.0,134636.24,-134636.24,4.0,2022,9,7,3,0,0,0,0,33659.06,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-08,0.0,128748.54,-128748.54,1.0,2022,9,8,4,0,0,0,0,128748.54,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-09,0.0,129914.09,-129914.09,2.0,2022,9,9,5,0,0,0,0,64957.045,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-10,0.0,145060.42,-145060.42,3.0,2022,9,10,6,1,0,0,0,48353.473333333335,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-11,0.0,178618.88,-178618.88,4.0,2022,9,11,7,1,0,0,0,44654.72,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-12,0.0,168753.19,-168753.19,4.0,2022,9,12,1,0,0,0,0,42188.2975,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-13,0.0,128755.21,-128755.21,3.0,2022,9,13,2,0,0,0,0,42918.403333333335,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-14,0.0,142224.61,-142224.61,3.0,2022,9,14,3,0,0,0,0,47408.20333333333,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-15,0.0,157015.0,-157015.0,7.0,2022,9,15,4,0,0,0,0,22430.714285714286,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-16,0.0,105231.02,-105231.02,5.0,2022,9,16,5,0,0,0,0,21046.204,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-17,0.0,142073.68,-142073.68,1.0,2022,9,17,6,1,0,0,0,142073.68,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-18,0.0,120197.75,-120197.75,4.0,2022,9,18,7,1,0,0,0,30049.4375,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-19,0.0,102628.78,-102628.78,1.0,2022,9,19,1,0,0,0,0,102628.78,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-20,0.0,115537.01,-115537.01,1.0,2022,9,20,2,0,0,0,0,115537.01,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-21,0.0,69403.04,-69403.04,3.0,2022,9,21,3,0,0,0,0,23134.346666666665,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-22,0.0,88019.35,-88019.35,2.0,2022,9,22,4,0,0,0,0,44009.675,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-23,0.0,110491.19,-110491.19,4.0,2022,9,23,5,0,0,0,0,27622.7975,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-24,0.0,118108.22,-118108.22,2.0,2022,9,24,6,1,0,0,0,59054.11,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-25,7874193.002500005,86315.39,7787877.612500005,3.0,2022,9,25,7,1,0,0,0,28771.796666666665,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-26,0.0,539645.08,-539645.08,4.0,2022,9,26,1,0,0,0,0,134911.27,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-27,0.0,408889.24,-408889.24,2.0,2022,9,27,2,0,0,0,0,204444.62,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-28,0.0,751990.77,-751990.77,3.0,2022,9,28,3,0,0,0,0,250663.59,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-09-29,0.0,521049.57,-521049.57,1.0,2022,9,29,4,0,0,0,0,521049.57,Bali,karyawan swasta,Bali,Karyawan Swasta
USR0008,2022-09-30,0.0,561950.46,-561950.46,4.0,2022,9,30,5,0,0,0,0,140487.615,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-01,0.0,411211.31,-411211.31,3.0,2022,10,1,6,1,0,0,0,137070.43666666668,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-02,0.0,567540.51,-567540.51,6.0,2022,10,2,7,1,0,0,0,94590.085,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-03,0.0,729563.7,-729563.7,4.0,2022,10,3,1,0,0,0,0,182390.925,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-04,0.0,602070.55,-602070.55,3.0,2022,10,4,2,0,0,0,0,200690.18333333335,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-05,0.0,552022.27,-552022.27,4.0,2022,10,5,3,0,0,0,0,138005.5675,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-06,0.0,136304.44,-136304.44,2.0,2022,10,6,4,0,0,0,0,68152.22,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-07,0.0,96313.43,-96313.43,2.0,2022,10,7,5,0,0,0,0,48156.715,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-08,0.0,126872.29,-126872.29,4.0,2022,10,8,6,1,0,0,0,31718.0725,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-09,0.0,143287.7,-143287.7,4.0,2022,10,9,7,1,0,0,0,35821.925,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-10,0.0,151312.79,-151312.79,5.0,2022,10,10,1,0,0,0,0,30262.558,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-11,0.0,121727.27,-121727.27,5.0,2022,10,11,2,0,0,0,0,24345.454,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-12,0.0,151317.48,-151317.48,5.0,2022,10,12,3,0,0,0,0,30263.496000000003,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-13,0.0,135393.91,-135393.91,4.0,2022,10,13,4,0,0,0,0,33848.4775,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-14,0.0,145208.21,-145208.21,7.0,2022,10,14,5,0,0,0,0,20744.03,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-15,0.0,87265.7,-87265.7,2.0,2022,10,15,6,1,0,0,0,43632.85,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-16,0.0,0.0,0.0,0.0,2022,10,16,7,1,0,0,0,0.0,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-17,0.0,139686.71,-139686.71,3.0,2022,10,17,1,0,0,0,0,46562.236666666664,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-18,0.0,111160.36,-111160.36,2.0,2022,10,18,2,0,0,0,0,55580.18,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-19,0.0,100442.19,-100442.19,4.0,2022,10,19,3,0,0,0,0,25110.5475,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-20,0.0,114226.63,-114226.63,3.0,2022,10,20,4,0,0,0,0,38075.543333333335,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-21,569954.39,124978.32,444976.07,3.0,2022,10,21,5,0,0,0,0,41659.44,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-22,0.0,147051.9,-147051.9,3.0,2022,10,22,6,1,0,0,0,49017.299999999996,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-23,0.0,166754.7,-166754.7,3.0,2022,10,23,7,1,0,0,0,55584.9,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-24,0.0,81800.13,-81800.13,3.0,2022,10,24,1,0,0,0,0,27266.710000000003,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-25,7874193.002500005,84523.18,7789669.822500005,1.0,2022,10,25,2,0,0,0,0,84523.18,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-26,0.0,549628.82,-549628.82,3.0,2022,10,26,3,0,0,0,0,183209.60666666666,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-27,0.0,0.0,0.0,0.0,2022,10,27,4,0,0,0,0,0.0,,,Bali,Karyawan Swasta
USR0008,2022-10-28,0.0,0.0,0.0,0.0,2022,10,28,5,0,0,0,0,0.0,,,Bali,Karyawan Swasta
USR0008,2022-10-29,0.0,542538.98,-542538.98,4.0,2022,10,29,6,1,0,0,0,135634.745,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-30,0.0,466554.53,-466554.53,4.0,2022,10,30,7,1,0,0,0,116638.6325,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-10-31,0.0,496587.09,-496587.09,3.0,2022,10,31,1,0,0,0,0,165529.03,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-01,0.0,350594.44,-350594.44,3.0,2022,11,1,2,0,0,0,0,116864.81333333334,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-02,0.0,672876.45,-672876.45,2.0,2022,11,2,3,0,0,0,0,336438.225,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-03,0.0,521940.2,-521940.2,4.0,2022,11,3,4,0,0,0,0,130485.05,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-04,0.0,303548.34,-303548.34,3.0,2022,11,4,5,0,0,0,0,101182.78000000001,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-05,0.0,717440.42,-717440.42,2.0,2022,11,5,6,1,0,0,0,358720.21,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-06,0.0,135695.84,-135695.84,4.0,2022,11,6,7,1,0,0,0,33923.96,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-07,0.0,143355.07,-143355.07,5.0,2022,11,7,1,0,0,0,0,28671.014000000003,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-08,0.0,107101.89,-107101.89,2.0,2022,11,8,2,0,0,0,0,53550.945,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-09,0.0,128632.3,-128632.3,3.0,2022,11,9,3,0,0,0,0,42877.433333333334,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-10,0.0,130636.93,-130636.93,5.0,2022,11,10,4,0,0,0,0,26127.386,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-11,0.0,103687.16,-103687.16,5.0,2022,11,11,5,0,0,0,0,20737.432,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-12,65009.16,165825.95,-100816.79000000001,4.0,2022,11,12,6,1,0,0,0,41456.4875,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-13,0.0,170639.68,-170639.68,5.0,2022,11,13,7,1,0,0,0,34127.936,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-14,311412.58,99003.0,212409.58000000002,4.0,2022,11,14,1,0,0,0,0,24750.75,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-15,0.0,121528.64,-121528.64,3.0,2022,11,15,2,0,0,0,0,40509.54666666667,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-16,0.0,91804.3,-91804.3,3.0,2022,11,16,3,0,0,0,0,30601.433333333334,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-17,0.0,124333.93,-124333.93,2.0,2022,11,17,4,0,0,0,0,62166.965,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-18,0.0,135363.53,-135363.53,5.0,2022,11,18,5,0,0,0,0,27072.706,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-19,0.0,120137.37,-120137.37,3.0,2022,11,19,6,1,0,0,0,40045.79,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-20,111957.04,146924.95,-34967.91000000002,5.0,2022,11,20,7,1,0,0,0,29384.99,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-21,0.0,131861.14,-131861.14,4.0,2022,11,21,1,0,0,0,0,32965.285,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-22,0.0,105813.11,-105813.11,3.0,2022,11,22,2,0,0,0,0,35271.03666666667,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-23,0.0,117624.59,-117624.59,4.0,2022,11,23,3,0,0,0,0,29406.1475,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-24,0.0,132151.0,-132151.0,1.0,2022,11,24,4,0,0,0,0,132151.0,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-25,7874193.002500005,119660.6,7754532.402500005,4.0,2022,11,25,5,0,0,0,0,29915.15,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-26,0.0,395061.2,-395061.2,6.0,2022,11,26,6,1,0,0,0,65843.53333333334,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-27,0.0,607413.51,-607413.51,6.0,2022,11,27,7,1,0,0,0,101235.585,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-28,0.0,710819.62,-710819.62,4.0,2022,11,28,1,0,0,0,0,177704.905,Bali,Karyawan Swasta,Bali,Karyawan Swasta
USR0008,2022-11-29,0.0,0.0,0.0,0.0,2022,11,29,2,0,0,0,0,0.0,,,Bali,Karyawan Swasta
USR0008,2022-11-30,167429.04,618348.89,-450919.85,4.0,2022,11,30,3,0,0,0,0,154587.2225,Bali,Karyawan Swasta,Bali,Karyawan Swasta
